Id,dateTime,hour,day,month,weekday,source,destination,rideshare,rideCategory,price,distance,surgeMultiplier,weather,temperature,precipProbability,humidity,windSpeed,windGust,ozone
82617,2020-10-13 18:20:00,18,13,10,Tue,North Station,Haymarket Square,Lyft,Lux Black,4.32,0.888,1,partly-cloudy-day,54.91,0,0.65,2.85,4.28,299.1
20388,2020-10-14 10:55:00,10,14,10,Wed,Theatre District,South Station,Lyft,Lyft XL,4.32,0.66,1,cloudy,41.5,0,0.71,6.37,8.2,306.7
fb162,2020-10-25 06:24:00,6,25,10,Sun,North Station,Haymarket Square,Lyft,Lux Black XL,4.32,0.888,1,rain,44.43,1,0.91,11.55,12.65,284.8
60786,2020-10-15 22:40:00,22,15,10,Thu,Financial District,South Station,Lyft,Lyft,4.32,0.516,1,cloudy,41.15,0,0.71,6.31,9.35,362.3
fafb3,2020-10-16 17:30:00,17,16,10,Fri,West End,Fenway,Lyft,Lyft XL,4.32,3.552,1,clear-day,32.18,0,0.38,12.66,22.31,375
bfbe7,2020-10-27 01:09:00,1,27,10,Tue,South Station,Back Bay,Lyft,Lux Black,4.32,3.9,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
ea22f,2020-10-26 18:50:00,18,26,10,Mon,South Station,North Station,Lyft,Lux,4.32,2.304,1,cloudy,42.32,0,0.62,9.14,15.01,351
5d42b,2020-10-16 19:15:00,19,16,10,Fri,Financial District,South Station,Lyft,Lux Black XL,4.32,0.552,1,clear-day,33.74,0,0.36,12.45,18.43,370.5
40b5b,2020-10-15 21:25:00,21,15,10,Thu,Financial District,North End,Lyft,Shared,4.32,1.212,1,partly-cloudy-night,41.87,0,0.69,6.57,7.89,352.3
6d046,2020-10-25 21:06:00,21,25,10,Sun,Beacon Hill,South Station,Lyft,Lyft,4.32,2.904,1,partly-cloudy-night,43.63,0,0.68,8.85,10.34,306.8
2cbac,2020-10-27 03:44:00,3,27,10,Tue,Financial District,North End,Lyft,Lyft,4.32,1.224,1,partly-cloudy-night,38.84,0,0.68,9.07,9.12,345.6
8ec5e,2020-10-15 02:05:00,2,15,10,Thu,Haymarket Square,North Station,Lyft,Lux,4.32,0.672,1,rain,41.79,1,0.89,9.08,14.62,322.2
8081b,2020-10-01 09:38:00,9,1,10,Thu,Back Bay,South Station,Lyft,Lux Black XL,4.32,1.608,1,cloudy,49.51,0,0.92,2.31,2.36,294.2
c90c7,2020-10-01 00:48:00,0,1,10,Thu,Back Bay,Haymarket Square,Lyft,Lux Black,4.32,2.772,1,cloudy,49.85,0,0.93,2.67,3.12,285.8
1332f,2020-10-01 21:27:00,21,1,10,Thu,Boston University,Back Bay,Lyft,Shared,4.32,1.884,1,partly-cloudy-night,41.6,0,0.63,2.96,3.01,269.8
fd4f2,2020-10-11 23:30:00,23,11,10,Sun,Haymarket Square,Financial District,Lyft,Lyft XL,4.32,1.236,1,cloudy,32.81,0,0.6,2.24,2.6,326.2
88d4c,2020-10-27 23:23:00,23,27,10,Tue,North Station,North End,Lyft,Lux Black,4.32,1.26,1,partly-cloudy-night,41.69,0,0.57,8.36,13.44,298
94194,2020-10-28 18:52:00,18,28,10,Wed,West End,South Station,Lyft,Lux Black XL,4.32,2.016,1,cloudy,42.49,0,0.55,3.41,3.46,270.9
3aa0a,2020-10-12 08:25:00,8,12,10,Mon,Back Bay,Boston University,Lyft,Shared,4.32,1.884,1,partly-cloudy-night,29.6,0,0.77,1.82,2.85,295.2
b1426,2020-10-14 04:00:00,4,14,10,Wed,Back Bay,South Station,Lyft,Lux,4.32,1.62,1,clear-night,42.1,0,0.67,4.65,5.88,293.9
4caa8,2020-10-16 02:40:00,2,16,10,Fri,North End,Beacon Hill,Lyft,Lyft,4.32,2.316,1,partly-cloudy-night,38.46,0,0.67,6.58,11.69,367.2
f9393,2020-10-01 14:02:00,14,1,10,Thu,Haymarket Square,West End,Lyft,Lyft XL,4.32,0.768,1,partly-cloudy-day,38.39,0,0.66,5.8,6.24,278
ae5a0,2020-10-15 02:25:00,2,15,10,Thu,Boston University,West End,Lyft,Lyft,4.32,3.684,1,rain,41.79,1,0.89,9.08,14.62,322.2
9b5c8,2020-10-12 02:00:00,2,12,10,Mon,Financial District,North End,Lyft,Lux,4.32,1.476,1,cloudy,32.94,0,0.65,2.04,2.68,317.7
9b8ac,2020-10-15 17:10:00,17,15,10,Thu,Beacon Hill,Northeastern University,Lyft,Lyft XL,4.32,3.024,1,cloudy,39.11,0,0.88,7.71,7.76,326.5
05a36,2020-10-26 10:26:00,10,26,10,Mon,West End,Haymarket Square,Lyft,Lux Black XL,4.32,0.888,1,partly-cloudy-night,35.8,0,0.76,4.82,7.72,342.6
9c7de,2020-10-11 21:10:00,21,11,10,Sun,North End,West End,Lyft,Lux Black,4.32,1.404,1,partly-cloudy-night,34,0,0.56,1.8,3.47,326.8
cbd88,2020-10-01 19:57:00,19,1,10,Thu,Beacon Hill,Boston University,Lyft,Shared,4.32,2.736,1,partly-cloudy-day,45.39,0,0.5,2.06,3.25,271.8
7270b,2020-10-25 01:33:00,1,25,10,Sun,Haymarket Square,Back Bay,Lyft,Shared,4.32,2.748,1,rain,45.01,1,0.92,11.93,11.98,289.6
a9141,2020-10-15 21:25:00,21,15,10,Thu,Back Bay,Boston University,Lyft,Lux Black XL,4.32,1.74,1,partly-cloudy-night,41.87,0,0.69,6.57,7.89,352.3
43ccd,2020-10-28 02:28:00,2,28,10,Wed,North Station,Haymarket Square,Lyft,Lux Black,5.04,0.864,1,clear-night,38.51,0,0.65,6.61,8.51,294.8
reret,2020-10-25 03:30:00,3,25,10,Sun,North Station,Northeastern University,Lyft,Shared,5.04,3.888,1,rain,45.13,1,0.87,11.07,16.87,288.2
a8eed,2020-10-01 05:22:00,5,1,10,Thu,Northeastern University,Beacon Hill,Lyft,Lyft,5.04,2.928,1,fog,47.18,0,0.92,1.64,2.42,287.5
188cb,2020-10-12 22:15:00,22,12,10,Mon,Financial District,North End,Lyft,Lux,5.04,1.236,1,partly-cloudy-night,43.34,0,0.69,3.38,3.95,289.3
1868c,2020-10-01 14:12:00,14,1,10,Thu,Beacon Hill,North End,Lyft,Lyft,5.04,1.74,1,rain,44.91,1,0.94,6.53,8.45,273.9
8501f,2020-10-01 15:02:00,15,1,10,Thu,Back Bay,Haymarket Square,Lyft,Lux Black,5.04,2.7,1,rain,46.8,1,0.9,6.64,8.61,275.4
1cd02,2020-10-25 00:43:00,0,25,10,Sun,South Station,Financial District,Lyft,Lyft XL,5.04,0.78,1,rain,45.92,1,0.89,8.26,8.38,294.3
cb6a3,2020-10-01 20:58:00,20,1,10,Thu,Financial District,South Station,Lyft,Lyft XL,5.04,0.516,1,partly-cloudy-day,54.3,0,0.48,7.33,7.76,312.2
0b885,2020-10-25 06:51:00,6,25,10,Sun,Boston University,Beacon Hill,Lyft,Lux Black XL,5.04,3.204,1,rain,44.43,1,0.91,11.55,12.65,284.8
6d9b2,2020-10-25 00:00:00,0,25,10,Sun,Fenway,Theatre District,Lyft,Lux,5.04,3.216,1,rain,45.92,1,0.89,8.26,8.38,294.3
3b003,2020-10-27 00:51:00,0,27,10,Tue,North End,North Station,Lyft,Shared,5.04,1.212,1,partly-cloudy-night,40.81,0,0.67,8.04,12.19,350.7
0f200,2020-10-26 13:31:00,13,26,10,Mon,West End,Haymarket Square,Lyft,Lux,5.04,0.912,1,partly-cloudy-day,37.38,0,0.68,5.85,5.9,345.9
52724,2020-10-14 14:50:00,14,14,10,Wed,Back Bay,Boston University,Lyft,Lyft XL,5.04,1.752,1,cloudy,43.61,0,0.69,7.05,9.46,319.9
06ca5,2020-10-15 21:40:00,21,15,10,Thu,Back Bay,Fenway,Lyft,Lux Black,5.04,1.668,1,partly-cloudy-night,41.87,0,0.69,6.57,7.89,352.3
a5da5,2020-10-25 08:48:00,8,25,10,Sun,Back Bay,Boston University,Lyft,Lux Black XL,5.04,1.8,1,rain,45.69,1,0.9,10.05,17.66,287.2
16326,2020-10-25 19:18:00,19,25,10,Sun,North Station,Haymarket Square,Lyft,Lyft,5.04,0.888,1,partly-cloudy-day,44.35,0,0.7,9.35,13.78,311.5
fb200,2020-10-28 09:37:00,9,28,10,Wed,Back Bay,South Station,Lyft,Lux Black XL,5.04,1.62,1,clear-night,31.44,0,0.83,2.95,3,280.8
52f13,2020-10-26 23:29:00,23,26,10,Mon,Haymarket Square,Financial District,Lyft,Lyft XL,5.04,1.188,1,cloudy,40.75,0,0.67,9.56,14.37,352.9
d070b,2020-10-02 04:13:00,4,2,10,Fri,North Station,North End,Lyft,Shared,5.04,1.26,1,partly-cloudy-night,43.48,0,0.63,7,9.14,333.8
d4738,2020-10-27 18:07:00,18,27,10,Tue,Haymarket Square,Financial District,Lyft,Lux Black,5.04,1.284,1,partly-cloudy-day,45.05,0,0.5,12.48,23.65,311.4
fd100,2020-10-28 01:57:00,1,28,10,Wed,South Station,Financial District,Lyft,Lyft,5.04,0.672,1,clear-night,39.35,0,0.63,7.27,9.38,295.8
5fd7b,2020-10-25 22:54:00,22,25,10,Sun,Beacon Hill,Haymarket Square,Lyft,Lux,5.04,1.632,1,partly-cloudy-night,42.28,0,0.66,8.14,12.33,305.5
4.48E+10,2020-10-16 08:10:00,8,16,10,Fri,Haymarket Square,Beacon Hill,Lyft,Shared,5.04,1.692,1,cloudy,30.76,0,0.52,12.75,26.65,362
9f50e,2020-10-25 17:48:00,17,25,10,Sun,Northeastern University,North Station,Lyft,Lyft,5.04,3.804,1,cloudy,42.74,0,0.76,11.85,15.16,321.8
abc3e,2020-10-16 18:15:00,18,16,10,Fri,Haymarket Square,Beacon Hill,Lyft,Lyft XL,5.04,1.68,1,clear-day,32.2,0,0.39,13.07,22.26,374.5
8a0d1,2020-10-15 14:15:00,14,15,10,Thu,Theatre District,South Station,Lyft,Lux,5.04,0.744,1,cloudy,37.85,0.09,0.86,6.72,8.71,323.9
d371c,2020-10-26 10:11:00,10,26,10,Mon,North Station,Fenway,Lyft,Lux Black,5.04,3.78,1,partly-cloudy-night,35.8,0,0.76,4.82,7.72,342.6
2ca46,2020-10-01 22:57:00,22,1,10,Thu,Beacon Hill,Boston University,Lyft,Lux Black XL,5.04,2.808,1,partly-cloudy-night,39.33,0,0.69,2.22,2.9,269.1
653ee,2020-10-12 12:45:00,12,12,10,Mon,Back Bay,Northeastern University,Lyft,Lyft,5.04,1.284,1,partly-cloudy-night,29.33,0,0.79,2.62,3.69,290.7
9752,2020-10-27 10:33:00,10,27,10,Tue,Haymarket Square,Financial District,Lyft,Shared,5.04,1.212,1,partly-cloudy-night,39.32,0,0.65,8.04,12.36,339
d8e29,2020-10-11 09:25:00,9,11,10,Sun,Financial District,North End,Lyft,Lux Black XL,5.04,1.488,1,clear-night,21.63,0,0.64,3.27,3.32,325
ee1f8,2020-10-15 13:40:00,13,15,10,Thu,South Station,Financial District,Lyft,Lux,5.04,0.684,1,cloudy,36.59,0,0.87,7.81,8.45,323.2
0f8e6,2020-10-01 16:28:00,16,1,10,Thu,North Station,North End,Lyft,Lyft XL,5.04,1.272,1,partly-cloudy-day,58.62,0,0.67,7.78,10.23,298.5
40574,2020-10-25 01:09:00,1,25,10,Sun,Financial District,Haymarket Square,Lyft,Lux Black,5.04,1.224,1,rain,45.01,1,0.92,11.93,11.98,289.6
6cecb,2020-10-27 04:14:00,4,27,10,Tue,Back Bay,Fenway,Lyft,Lux Black,5.04,1.716,1,partly-cloudy-night,39.58,0,0.68,8.45,9.65,344.6
4d49b,2020-10-27 04:54:00,4,27,10,Tue,Back Bay,Boston University,Lyft,Lux,5.04,1.74,1,partly-cloudy-night,39.58,0,0.68,8.45,9.65,344.6
bd631,2020-10-01 01:38:00,1,1,10,Thu,West End,Fenway,Lyft,Lyft,5.04,3.516,1,cloudy,49.33,0,0.93,2.63,3.6,286
1397,2020-10-25 20:06:00,20,25,10,Sun,Back Bay,Northeastern University,Lyft,Lux Black XL,5.04,1.272,1,partly-cloudy-day,44.42,0,0.67,9.48,11.72,309.3
1ba72,2020-10-16 06:45:00,6,16,10,Fri,Back Bay,Fenway,Lyft,Lyft XL,5.04,1.752,1,cloudy,35.11,0.11,0.63,10.98,20.18,360
f1236,2020-10-16 02:25:00,2,16,10,Fri,North End,West End,Lyft,Shared,5.04,1.464,1,partly-cloudy-night,38.46,0,0.67,6.58,11.69,367.2
f3a26,2020-10-01 00:23:00,0,1,10,Thu,South Station,Financial District,Lyft,Lux Black XL,5.04,0.684,1,cloudy,40.12,0,0.62,3.16,3.51,286.6
a5ba2,2020-10-12 20:00:00,20,12,10,Mon,North End,Theatre District,Lyft,Lux Black,5.04,1.848,1,partly-cloudy-day,46.75,0,0.55,3.77,4.03,287
e500b,2020-10-25 18:15:00,18,25,10,Sun,Back Bay,Northeastern University,Lyft,Lyft XL,5.04,1.332,1,cloudy,43.22,0,0.71,9.44,15.93,314.2
54cc2,2020-10-14 04:25:00,4,14,10,Wed,Back Bay,Haymarket Square,Lyft,Lyft,5.04,2.808,1,clear-night,42.1,0,0.67,4.65,5.88,293.9
2d7fe,2020-10-13 10:10:00,10,13,10,Tue,Fenway,Back Bay,Lyft,Lux,5.04,1.74,1,cloudy,47.99,0,0.86,3.26,5.32,293.3
45884,2020-10-01 18:38:00,18,1,10,Thu,Beacon Hill,North End,Lyft,Shared,5.04,1.704,1,rain,49.63,1,0.9,4.81,7.46,280.7
af70e,2020-10-26 11:16:00,11,26,10,Mon,Haymarket Square,Beacon Hill,Lyft,Shared,5.04,1.14,1,partly-cloudy-night,36.94,0,0.71,5.24,7.18,343.7
da704,2020-10-12 08:20:00,8,12,10,Mon,Back Bay,Northeastern University,Lyft,Lyft,5.04,1.284,1,partly-cloudy-night,29.6,0,0.77,1.82,2.85,295.2
25ccf,2020-10-13 21:15:00,21,13,10,Tue,Back Bay,South Station,Lyft,Lyft XL,5.04,1.596,1,partly-cloudy-day,51.05,0,0.61,5.37,5.42,300.1
b93dc,2020-10-25 18:45:00,18,25,10,Sun,North End,North Station,Lyft,Lux Black,5.04,1.224,1,cloudy,43.22,0,0.71,9.44,15.93,314.2
e8dc1,2020-10-01 08:12:00,8,1,10,Thu,Financial District,North End,Lyft,Lux Black XL,5.04,1.524,1,partly-cloudy-night,33.74,0,0.79,3.88,3.93,282
979f3,2020-10-01 14:38:00,14,1,10,Thu,North Station,North End,Lyft,Lux,5.04,1.272,1,rain,44.91,1,0.94,6.53,8.45,273.9
4fc26,2020-10-25 12:03:00,12,25,10,Sun,Theatre District,North End,Lyft,Lux,5.04,2.028,1,rain,47.7,0.94,0.89,4.47,4.52,311.9
89162,2020-10-27 10:42:00,10,27,10,Tue,South Station,Beacon Hill,Lyft,Lux Black,5.04,2.916,1,partly-cloudy-night,39.32,0,0.65,8.04,12.36,339
0951e,2020-10-16 07:10:00,7,16,10,Fri,Boston University,North Station,Lyft,Lyft XL,5.04,4.236,1,cloudy,33.11,0.17,0.59,11.45,20.59,360.7
9ff98,2020-10-02 04:57:00,4,2,10,Fri,North End,West End,Lyft,Shared,5.04,1.5,1,partly-cloudy-night,43.48,0,0.63,7,9.14,333.8
b78a6,2020-10-27 13:47:00,13,27,10,Tue,South Station,Financial District,Lyft,Lyft,5.04,0.684,1,clear-day,41.69,0,0.58,8.37,12.5,333.4
e160c,2020-10-16 07:30:00,7,16,10,Fri,Northeastern University,Theatre District,Lyft,Lux Black XL,5.04,2.388,1,cloudy,33.11,0.17,0.59,11.45,20.59,360.7
3b417,2020-10-01 17:17:00,17,1,10,Thu,North Station,Haymarket Square,Lyft,Lyft XL,5.04,0.876,1,partly-cloudy-day,43.29,0,0.55,2.44,4.01,273.7
36773,2020-10-24 14:20:00,14,24,10,Sat,Haymarket Square,Beacon Hill,Lyft,Lux,5.04,1.68,1,rain,44.91,0.57,0.91,2.66,2.71,293.4
7d524,2020-10-25 12:36:00,12,25,10,Sun,North Station,Haymarket Square,Lyft,Lyft,5.04,0.876,1,rain,47.7,0.94,0.89,4.47,4.52,311.9
60f63,2020-10-01 16:33:00,16,1,10,Thu,West End,Haymarket Square,Lyft,Lux Black,5.04,0.9,1,rain,47.92,1,0.92,6.62,6.67,275.5
ec89b,2020-10-13 14:30:00,14,13,10,Tue,North End,West End,Lyft,Shared,5.04,1.488,1,cloudy,49.35,0.02,0.86,3.63,5.08,296.5
e8912,2020-10-24 13:05:00,13,24,10,Sat,Haymarket Square,West End,Lyft,Lux Black XL,5.04,0.792,1,cloudy,42.83,0.09,0.9,3.33,3.47,295.7
5653,2020-10-25 20:00:00,20,25,10,Sun,West End,North End,Lyft,Shared,5.04,1.248,1,partly-cloudy-day,44.42,0,0.67,9.48,11.72,309.3
a2bc5,2020-10-15 02:30:00,2,15,10,Thu,Financial District,Haymarket Square,Lyft,Lyft,5.04,1.536,1,rain,41.79,1,0.89,9.08,14.62,322.2
78ff8,2020-10-13 12:10:00,12,13,10,Tue,Theatre District,South Station,Lyft,Lux,5.04,0.744,1,cloudy,48.61,0.18,0.86,3.45,6.49,295
7b789,2020-10-15 10:00:00,10,15,10,Thu,Haymarket Square,Financial District,Lyft,Lux Black,5.04,1.164,1,rain,36.85,0.59,0.92,8.2,9.66,326.6
36866,2020-10-25 12:45:00,12,25,10,Sun,Back Bay,Fenway,Lyft,Lyft XL,5.04,1.716,1,rain,47.7,0.94,0.89,4.47,4.52,311.9
d5c28,2020-10-01 23:13:00,23,1,10,Thu,West End,Haymarket Square,Lyft,Lux Black XL,5.04,0.912,1,partly-cloudy-night,38.45,0,0.72,2.27,2.85,269.4
5c46b,2020-10-01 07:08:00,7,1,10,Thu,Beacon Hill,Haymarket Square,Lyft,Lyft,5.04,1.692,1,cloudy,35.77,0,0.76,3.69,3.8,284.5
b2ce3,2020-10-24 23:21:00,23,24,10,Sat,Financial District,South Station,Lyft,Lyft XL,5.04,0.528,1,rain,45.74,1,0.89,7.79,7.84,295.2
4.00E+107,2020-10-13 15:55:00,15,13,10,Tue,North End,North Station,Lyft,Lux Black XL,5.04,1.296,1,partly-cloudy-day,52.11,0,0.81,3.48,4.77,297.1
95549,2020-10-12 23:35:00,23,12,10,Mon,Haymarket Square,Financial District,Lyft,Lux Black,5.04,1.284,1,partly-cloudy-night,42.83,0,0.77,3.66,3.71,288.7
e2dbd,2020-10-24 15:05:00,15,24,10,Sat,Beacon Hill,Haymarket Square,Lyft,Lux,5.04,1.596,1,rain,45.55,0.86,0.91,3.46,3.88,292.9
4.00E+06,2020-10-14 08:40:00,8,14,10,Wed,West End,Haymarket Square,Lyft,Shared,5.04,0.924,1,partly-cloudy-night,41.07,0,0.7,6.5,8.99,300.5
664c2,2020-10-01 18:28:00,18,1,10,Thu,Financial District,South Station,Lyft,Lux Black XL,5.04,0.516,1,rain,49.63,1,0.9,4.81,7.46,280.7
3023e,2020-10-28 18:33:00,18,28,10,Wed,South Station,North Station,Lyft,Lux,5.04,2.028,1,cloudy,42.49,0,0.55,3.41,3.46,270.9
3d438,2020-10-25 15:57:00,15,25,10,Sun,North Station,North End,Lyft,Lyft,5.04,1.272,1,cloudy,41.89,0.15,0.87,10.35,14.75,333.6
b3799,2020-10-13 05:30:00,5,13,10,Tue,North End,Theatre District,Lyft,Lyft XL,5.04,1.8,1,cloudy,46.58,0,0.91,5.31,8.29,295.9
e3d06,2020-10-28 09:02:00,9,28,10,Wed,North Station,North End,Lyft,Lux Black,5.04,1.272,1,clear-night,31.44,0,0.83,2.95,3,280.8
9b49f,2020-10-13 12:15:00,12,13,10,Tue,South Station,West End,Lyft,Lux Black XL,5.04,2.616,1,cloudy,48.61,0.18,0.86,3.45,6.49,295
751ec,2020-10-11 10:30:00,10,11,10,Sun,Beacon Hill,Boston University,Lyft,Lux Black,5.04,2.772,1,clear-night,21.78,0,0.64,2.87,3.2,325.2
998ba,2020-10-28 23:18:00,23,28,10,Wed,South Station,Financial District,Lyft,Lux,5.04,0.756,1,cloudy,40.02,0,0.64,3.68,3.73,283.5
080c3,2020-10-11 15:10:00,15,11,10,Sun,Financial District,South Station,Lyft,Shared,5.04,0.54,1,partly-cloudy-day,29.82,0,0.55,2.74,4.04,324.8
4f082,2020-10-27 07:58:00,7,27,10,Tue,Financial District,Northeastern University,Lyft,Lux,5.04,3.288,1,partly-cloudy-night,40.2,0,0.66,9.23,13.8,342
a92d4,2020-10-15 06:15:00,6,15,10,Thu,Financial District,South Station,Lyft,Lux Black,5.04,0.516,1,rain,40.59,0.56,0.89,10.09,12.54,328.4
dbb3d,2020-10-28 05:13:00,5,28,10,Wed,North End,Financial District,Lyft,Lyft XL,5.04,1.32,1,clear-night,35.18,0,0.73,4.67,4.98,287.8
a2c2a,2020-10-26 15:46:00,15,26,10,Mon,Beacon Hill,Haymarket Square,Lyft,Lux Black XL,5.04,1.704,1,partly-cloudy-day,42.64,0,0.58,8.32,12.36,349.8
b92cb,2020-10-25 04:54:00,4,25,10,Sun,Fenway,Theatre District,Lyft,Lyft,5.04,3.228,1,rain,44.78,1,0.87,12.05,16.8,287.4
4451d,2020-10-26 10:23:00,10,26,10,Mon,North End,North Station,Lyft,Lux Black,5.04,1.344,1,partly-cloudy-night,35.8,0,0.76,4.82,7.72,342.6
6485b,2020-10-28 20:23:00,20,28,10,Wed,Haymarket Square,Financial District,Lyft,Lyft XL,5.04,1.188,1,cloudy,42.26,0,0.56,2.83,3.8,274.4
56c97,2020-10-01 14:47:00,14,1,10,Thu,Financial District,Haymarket Square,Lyft,Lux,5.04,1.5,1,partly-cloudy-day,53.85,0,0.85,4.88,4.93,298.9
529ab,2020-10-27 21:53:00,21,27,10,Tue,Haymarket Square,Beacon Hill,Lyft,Shared,5.04,1.392,1,partly-cloudy-night,43.37,0,0.53,9.93,15.15,303.6
00c95,2020-10-27 18:38:00,18,27,10,Tue,Theatre District,South Station,Lyft,Lyft,5.04,0.708,1,partly-cloudy-day,45.05,0,0.5,12.48,23.65,311.4
5407f,2020-10-15 15:25:00,15,15,10,Thu,Northeastern University,Financial District,Lyft,Lux Black XL,5.04,4.8,1,cloudy,38.27,0.07,0.85,6.49,8.58,324.3
39978,2020-10-01 19:07:00,19,1,10,Thu,Financial District,South Station,Lyft,Lux Black XL,5.04,0.552,1,rain,51.28,1,0.91,3.31,3.36,280.4
427fa,2020-10-01 23:28:00,23,1,10,Thu,North Station,Haymarket Square,Lyft,Lyft XL,5.04,0.864,1,cloudy,50.23,0,0.94,2.76,2.96,285.2
d9384,2020-10-12 15:35:00,15,12,10,Mon,West End,Haymarket Square,Lyft,Lux Black,5.04,0.912,1,clear-day,42.3,0,0.62,3.24,4.14,288.2
65271,2020-10-26 11:29:00,11,26,10,Mon,South Station,Theatre District,Lyft,Lux,5.04,1.464,1,partly-cloudy-night,36.94,0,0.71,5.24,7.18,343.7
f6e59,2020-10-12 22:00:00,22,12,10,Mon,Financial District,Haymarket Square,Lyft,Lyft XL,5.04,1.524,1,partly-cloudy-night,43.34,0,0.69,3.38,3.95,289.3
c10e7,2020-10-15 10:20:00,10,15,10,Thu,Back Bay,South Station,Lyft,Lux Black,5.04,1.62,1,rain,36.85,0.59,0.92,8.2,9.66,326.6
769ac,2020-10-28 06:57:00,6,28,10,Wed,North Station,Fenway,Lyft,Lux Black XL,5.04,3.828,1,clear-night,33.14,0,0.79,3.05,4.11,286.2
aa4de,2020-10-26 22:38:00,22,26,10,Mon,West End,South Station,Lyft,Lux,5.04,2.58,1,cloudy,41.83,0,0.62,9.01,12.7,352.7
51177,2020-10-26 20:38:00,20,26,10,Mon,Haymarket Square,Beacon Hill,Lyft,Lyft,5.04,1.632,1,cloudy,43.31,0,0.58,8.35,12.98,352.9
86c4a,2020-10-16 15:40:00,15,16,10,Fri,Haymarket Square,West End,Lyft,Shared,5.04,0.804,1,partly-cloudy-day,28.81,0,0.44,14.04,24.41,374.8
4671b,2020-10-11 21:15:00,21,11,10,Sun,North End,West End,Lyft,Lux,5.04,1.536,1,partly-cloudy-night,34,0,0.56,1.8,3.47,326.8
9c524,2020-10-26 16:41:00,16,26,10,Mon,Northeastern University,Theatre District,Lyft,Shared,5.04,3.096,1,partly-cloudy-day,42.56,0,0.59,8.26,12.74,349.9
7ea0b,2020-10-16 12:15:00,12,16,10,Fri,Beacon Hill,Haymarket Square,Lyft,Lyft XL,5.04,1.644,1,partly-cloudy-night,26.01,0,0.48,14.88,23.94,369.3
f48a5,2020-10-02 00:18:00,0,2,10,Fri,North Station,South Station,Lyft,Lux Black XL,5.04,2.472,1,clear-night,47.76,0,0.55,3.96,6.3,324.8
0b36d,2020-10-24 18:35:00,18,24,10,Sat,Theatre District,North End,Lyft,Lux Black,5.04,2.088,1,cloudy,46.86,0.03,0.84,5.58,6.55,291.9
c1a13,2020-10-11 08:55:00,8,11,10,Sun,Theatre District,South Station,Lyft,Lyft,5.04,0.66,1,clear-night,20.37,0,0.63,3.37,3.42,324.4
04a44,2020-10-25 12:06:00,12,25,10,Sun,Theatre District,South Station,Lyft,Lux Black XL,5.04,0.816,1,rain,47.7,0.94,0.89,4.47,4.52,311.9
a9e6b,2020-10-02 00:43:00,0,2,10,Fri,North End,Theatre District,Lyft,Lyft,5.04,1.812,1,clear-night,47.76,0,0.55,3.96,6.3,324.8
2a78b,2020-10-24 14:56:00,14,24,10,Sat,Boston University,Beacon Hill,Lyft,Lyft XL,5.04,3.156,1,rain,44.91,0.57,0.91,2.66,2.71,293.4
d606b,2020-10-13 19:45:00,19,13,10,Tue,Boston University,Beacon Hill,Lyft,Lux,5.04,3.156,1,clear-day,54.5,0,0.63,3.06,4.01,299.6
7d87c,2020-10-28 18:27:00,18,28,10,Wed,Fenway,West End,Lyft,Lux Black,5.04,3.444,1,cloudy,42.49,0,0.55,3.41,3.46,270.9
eb384,2020-10-01 20:43:00,20,1,10,Thu,North Station,South Station,Lyft,Shared,5.04,2.568,1,partly-cloudy-day,44.54,0,0.53,1.86,3.68,271.2
19f3b,2020-10-01 20:07:00,20,1,10,Thu,Haymarket Square,Theatre District,Lyft,Shared,5.04,1.488,1,partly-cloudy-day,44.54,0,0.53,1.86,3.68,271.2
22c47,2020-10-25 09:09:00,9,25,10,Sun,Haymarket Square,Financial District,Lyft,Lyft XL,5.04,1.212,1,rain,46.28,1,0.91,8.79,15.21,289.1
2a6d8,2020-10-25 03:27:00,3,25,10,Sun,Beacon Hill,North End,Lyft,Lux Black XL,5.04,1.86,1,rain,45.13,1,0.87,11.07,16.87,288.2
60bba,2020-10-14 05:30:00,5,14,10,Wed,Haymarket Square,Financial District,Lyft,Lux,5.04,1.26,1,clear-night,41.7,0,0.68,4.97,6.96,293.9
d3530,2020-10-01 17:33:00,17,1,10,Thu,Back Bay,Fenway,Lyft,Lyft,5.04,1.68,1,partly-cloudy-day,43.29,0,0.55,2.44,4.01,273.7
17122,2020-10-27 18:58:00,18,27,10,Tue,Beacon Hill,Fenway,Lyft,Lux Black,5.04,2.772,1,partly-cloudy-day,45.05,0,0.5,12.48,23.65,311.4
4558e,2020-10-01 04:28:00,4,1,10,Thu,Theatre District,North End,Lyft,Lux Black XL,5.04,2.076,1,partly-cloudy-night,38.35,0,0.84,1.56,2.3,269.6
1433e,2020-10-12 08:45:00,8,12,10,Mon,Financial District,South Station,Lyft,Lyft XL,5.04,0.576,1,partly-cloudy-night,29.6,0,0.77,1.82,2.85,295.2
614d6,2020-10-13 17:40:00,17,13,10,Tue,Beacon Hill,Haymarket Square,Lyft,Lyft,5.04,1.68,1,partly-cloudy-day,54.08,0,0.73,3.54,5.6,297.6
8d44c,2020-10-27 03:23:00,3,27,10,Tue,Theatre District,Haymarket Square,Lyft,Lux Black,5.04,2.076,1,partly-cloudy-night,38.84,0,0.68,9.07,9.12,345.6
